room_id,host_id,host_is_superhost,property_type,room_type,neighborhood,accommodates,bedrooms,bathrooms,latitude,longitude,reviews,price,cleaning_fee,total
21966629,5872373,t,Townhouse,Entire home/apt,Noe Valley,4,2.0,1.5,37.74613,-122.42891999999999,62,150.0,100.0,250.0
21974808,27368404,f,Condominium,Private room,Nob Hill,2,1.0,1.0,37.79484,-122.41062,99,79.0,85.0,164.0
21975025,24494168,f,Condominium,Entire home/apt,Pacific Heights,8,4.0,2.5,37.7877,-122.44395,14,500.0,150.0,650.0
21979517,128112635,t,House,Entire home/apt,Castro/Upper Market,5,3.0,3.5,37.757220000000004,-122.4393,28,301.0,250.0,551.0
21981639,20818179,f,Apartment,Entire home/apt,Outer Sunset,5,3.0,2.0,37.763059999999996,-122.50435,1,167.0,200.0,367.0
21985129,1590476,t,House,Private room,Excelsior,3,1.0,1.0,37.73168,-122.41345,43,85.0,65.0,150.0
21995426,24593392,f,House,Private room,Outer Sunset,1,1.0,1.0,37.7621,-122.48568999999999,0,70.0,0.0,70.0
21997273,160620816,f,Guest suite,Private room,West of Twin Peaks,1,1.0,1.0,37.74149,-122.45048,12,110.0,,
21999656,39041682,f,House,Entire home/apt,Visitacion Valley,12,4.0,3.0,37.72183,-122.40805,24,400.0,249.0,649.0
22001836,158369175,f,House,Private room,Russian Hill,2,1.0,1.0,37.80193,-122.42291999999999,1,90.0,100.0,190.0
22003066,127422643,t,Townhouse,Entire home/apt,South of Market,6,2.0,2.0,37.77603,-122.40642,30,670.0,175.0,845.0
22011446,100238132,t,Condominium,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.78848,-122.41178000000001,33,229.0,99.0,328.0
22015376,107400974,t,Apartment,Entire home/apt,Castro/Upper Market,5,2.0,2.0,37.759440000000005,-122.43413999999999,7,300.0,250.0,550.0
22015435,160762087,f,Apartment,Entire home/apt,Western Addition,4,2.0,1.0,37.77554,-122.42916000000001,10,160.0,120.0,280.0
22016476,160769127,t,Apartment,Entire home/apt,Mission,3,2.0,1.0,37.74834,-122.41938,5,95.0,150.0,245.0
22016717,4430421,f,Apartment,Entire home/apt,Mission,3,1.0,1.0,37.75393,-122.42398999999999,2,115.0,95.0,210.0
22022641,8585270,f,Apartment,Entire home/apt,Noe Valley,1,1.0,1.0,37.75273,-122.42535,1,140.0,120.0,260.0
22030945,17042045,f,Boutique hotel,Private room,Downtown/Civic Center,2,0.0,1.0,37.7877,-122.40957,0,45.0,25.0,70.0
22031463,17042045,f,Boutique hotel,Private room,Downtown/Civic Center,2,0.0,1.0,37.78618,-122.40938,0,45.0,,
22032195,91333416,f,Apartment,Entire home/apt,Castro/Upper Market,4,1.0,1.0,37.76381,-122.43626,0,135.0,100.0,235.0
22032410,91333416,f,Apartment,Entire home/apt,Outer Richmond,3,1.0,1.0,37.77564,-122.50765,0,115.0,100.0,215.0
22032438,91333416,f,Apartment,Entire home/apt,Western Addition,6,2.0,2.0,37.77558,-122.43278000000001,0,150.0,100.0,250.0
22032808,91333416,f,House,Entire home/apt,Pacific Heights,2,0.0,1.0,37.79175,-122.43478999999999,1,90.0,100.0,190.0
22032836,91333416,f,House,Entire home/apt,Pacific Heights,2,0.0,1.0,37.79143,-122.43567,0,90.0,100.0,190.0
22033453,3817487,t,House,Entire home/apt,Noe Valley,4,2.0,2.0,37.754059999999996,-122.43838000000001,2,350.0,195.0,545.0
22034753,741049,t,Apartment,Entire home/apt,South of Market,2,1.0,1.0,37.772090000000006,-122.40404,16,275.0,125.0,400.0
22047367,4430421,f,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.78541,-122.41498999999999,1,81.0,95.0,176.0
22048292,4430421,f,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.78393,-122.41125,1,79.0,95.0,174.0
22061342,2910117,f,Apartment,Entire home/apt,Bernal Heights,6,3.0,1.0,37.7429,-122.42243,0,200.0,200.0,400.0
22066724,274619,f,Condominium,Private room,Mission,2,1.0,1.0,37.76747,-122.4233,3,479.0,120.0,599.0
22067613,27142405,f,Apartment,Private room,Pacific Heights,2,1.0,1.0,37.78946,-122.443,0,225.0,,
22068547,33005301,f,Apartment,Private room,Inner Sunset,2,1.0,1.0,37.7658,-122.4551,0,86.0,70.0,156.0
22080836,12780516,f,House,Entire home/apt,Inner Sunset,2,0.0,1.0,37.75897,-122.46513,5,80.0,125.0,205.0
22104228,38610488,f,Apartment,Private room,Downtown/Civic Center,1,1.0,1.0,37.78765,-122.41901000000001,42,89.0,50.0,139.0
22104756,150732464,f,Apartment,Entire home/apt,Nob Hill,2,0.0,1.0,37.79547,-122.4174,4,88.0,75.0,163.0
22110217,7772037,f,Guest suite,Entire home/apt,Bayview,4,2.0,2.0,37.733540000000005,-122.38858,124,120.0,125.0,245.0
22123424,48005494,t,Condominium,Entire home/apt,South of Market,4,2.0,1.5,37.77548,-122.40716,4,182.0,305.0,487.0
22140977,2146719,t,House,Entire home/apt,Inner Sunset,11,4.0,3.5,37.75414,-122.47598,33,350.0,250.0,600.0
22147017,1243792,t,House,Private room,Haight Ashbury,6,2.0,1.5,37.76469,-122.44863000000001,8,350.0,,
22147765,48005494,t,Apartment,Entire home/apt,Nob Hill,4,2.0,1.0,37.791129999999995,-122.42143,1,174.0,280.0,454.0
22148198,48005494,t,Apartment,Entire home/apt,North Beach,4,2.0,1.0,37.79807,-122.40584,2,190.0,280.0,470.0
22149270,48005494,t,Apartment,Entire home/apt,Chinatown,2,1.0,1.0,37.79067,-122.40753000000001,1,162.0,240.0,402.0
22171639,158369175,f,House,Private room,Russian Hill,2,1.0,1.0,37.80373,-122.42329,1,110.0,150.0,260.0
22175258,34799523,f,House,Entire home/apt,Bernal Heights,2,0.0,1.0,37.7424,-122.40778999999999,18,160.0,70.0,230.0
22178186,34605505,f,House,Entire home/apt,Bernal Heights,4,2.0,2.5,37.74625,-122.41431000000001,4,180.0,140.0,320.0
22189205,7636990,t,Guesthouse,Entire home/apt,Haight Ashbury,4,2.0,1.0,37.76637,-122.4475,3,200.0,150.0,350.0
22190418,9109983,t,House,Private room,Outer Mission,2,1.0,1.0,37.7243,-122.44027,47,80.0,20.0,100.0
22191252,162097421,f,House,Entire home/apt,Mission,8,5.0,3.0,37.74994,-122.41521000000002,1,750.0,250.0,1000.0
22191539,6367878,f,Apartment,Entire home/apt,Outer Sunset,2,1.0,1.0,37.75805,-122.50867,10,160.0,65.0,225.0
22193833,7636990,t,Apartment,Entire home/apt,Haight Ashbury,7,3.0,2.0,37.76774,-122.44871,2,350.0,200.0,550.0
22206596,162271788,f,Loft,Entire home/apt,Potrero Hill,2,1.0,2.0,37.76122,-122.39955,7,499.0,95.0,594.0
22207774,100238132,t,Condominium,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.789229999999996,-122.41313999999998,31,229.0,99.0,328.0
22208070,100238132,t,Condominium,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.78836,-122.4121,36,229.0,99.0,328.0
22208187,100238132,t,Condominium,Entire home/apt,Downtown/Civic Center,4,1.0,1.0,37.78842,-122.41344,35,229.0,99.0,328.0
22214202,16440250,t,Guest suite,Entire home/apt,Bernal Heights,2,0.0,1.0,37.745059999999995,-122.41856999999999,162,115.0,85.0,200.0
22217311,162344725,t,House,Private room,West of Twin Peaks,8,2.0,2.0,37.73037,-122.45711999999999,22,429.0,250.0,679.0
22226218,56359214,t,Apartment,Private room,Bernal Heights,6,1.0,1.0,37.73492,-122.42568,8,95.0,140.0,235.0
22227463,3557407,t,Apartment,Entire home/apt,South of Market,4,2.0,2.0,37.777809999999995,-122.41401,23,315.0,80.0,395.0
22229654,148590346,t,Guest suite,Entire home/apt,Outer Sunset,4,2.0,1.0,37.75575,-122.50143,136,102.0,75.0,177.0
22230201,162419166,f,House,Private room,Noe Valley,1,1.0,1.0,37.75224,-122.42537,50,95.0,50.0,145.0
22232165,38836,f,Apartment,Entire home/apt,Noe Valley,2,1.0,1.0,37.74287,-122.42845,1,118.0,99.0,217.0
22245431,13613187,t,Guest suite,Entire home/apt,Potrero Hill,4,1.0,1.0,37.75416,-122.4008,30,200.0,75.0,275.0
22263518,1892430,f,Apartment,Entire home/apt,Haight Ashbury,4,2.0,1.0,37.7699,-122.43865,1,160.0,,
22265031,1892430,f,Apartment,Entire home/apt,Inner Sunset,2,0.0,1.0,37.76341,-122.46286,1,90.0,,
22268114,180682,f,Condominium,Entire home/apt,Potrero Hill,4,3.0,3.5,37.7598,-122.39527,6,305.0,155.0,460.0
22277743,27368404,f,Condominium,Entire home/apt,Nob Hill,6,3.0,2.0,37.79546,-122.4111,21,449.0,185.0,634.0
22296755,6076978,f,Apartment,Entire home/apt,Western Addition,6,2.0,1.5,37.78852,-122.4296,0,225.0,100.0,325.0
22306054,48005494,t,Apartment,Entire home/apt,Haight Ashbury,3,1.0,1.0,37.77621,-122.43868,2,169.0,240.0,409.0
22309220,154400045,t,Apartment,Private room,Western Addition,2,1.0,2.0,37.77264,-122.43635,40,100.0,150.0,250.0
22310307,117141107,f,Hostel,Hotel room,Haight Ashbury,2,1.0,5.0,37.76886,-122.44916,44,50.0,15.0,65.0
22323114,26482762,f,Serviced apartment,Hotel room,Downtown/Civic Center,4,1.0,1.0,37.78795,-122.4117,1,432.0,99.0,531.0
22325200,14615491,f,Apartment,Entire home/apt,Parkside,4,2.0,1.0,37.7428,-122.50355,83,145.0,120.0,265.0
22325337,5503169,t,House,Private room,Bernal Heights,2,1.0,1.0,37.7361,-122.41402,129,89.0,25.0,114.0
22328157,163243187,t,Condominium,Entire home/apt,Castro/Upper Market,4,2.0,1.0,37.76209,-122.44126000000001,24,349.0,130.0,479.0
22340219,163339428,t,Apartment,Private room,Pacific Heights,2,1.0,1.0,37.790859999999995,-122.42525,135,242.0,0.0,242.0
22355943,74052669,f,Apartment,Entire home/apt,Nob Hill,2,0.0,1.0,37.79612,-122.41301999999999,2,80.0,100.0,180.0
22373160,1892430,f,Apartment,Entire home/apt,Haight Ashbury,2,0.0,1.0,37.76578,-122.44681000000001,7,87.0,,
22373631,1892430,f,Apartment,Entire home/apt,Western Addition,5,2.0,1.0,37.77433,-122.4323,0,140.0,,
22375226,2253513,t,House,Entire home/apt,Castro/Upper Market,4,2.0,1.5,37.7624,-122.43314,37,450.0,175.0,625.0
22378055,156917089,t,House,Entire home/apt,Potrero Hill,4,2.0,1.0,37.759640000000005,-122.39471999999999,67,270.0,195.0,465.0
22378695,163643989,f,Apartment,Entire home/apt,Russian Hill,7,2.0,1.0,37.8005,-122.42322,20,295.0,,
22388111,4555872,f,Condominium,Entire home/apt,Bernal Heights,2,0.0,1.0,37.74725,-122.41436000000002,55,125.0,,
22388131,111595419,f,Guesthouse,Entire home/apt,Bayview,2,0.0,1.0,37.734590000000004,-122.39238,20,100.0,150.0,250.0
22396454,1257432,t,Condominium,Entire home/apt,Downtown/Civic Center,2,1.0,1.0,37.77541,-122.42147,3,151.0,125.0,276.0
22396902,72308207,t,Apartment,Private room,Castro/Upper Market,2,1.0,1.5,37.76859,-122.43348,135,100.0,,
22402266,80517551,f,Apartment,Entire home/apt,Parkside,6,1.0,1.0,37.74582,-122.4885,20,115.0,40.0,155.0
22403752,163722561,t,House,Entire home/apt,Inner Richmond,2,1.0,1.0,37.78362,-122.47228999999999,4,98.0,150.0,248.0
22410367,374909,f,Apartment,Entire home/apt,Western Addition,4,1.0,1.0,37.77613,-122.43261000000001,3,100.0,0.0,100.0
22410401,158369175,f,House,Private room,Russian Hill,4,1.0,1.0,37.80279,-122.42408,1,100.0,150.0,250.0
22430481,55550031,t,Apartment,Entire home/apt,Outer Sunset,2,0.0,1.0,37.75851,-122.49693,63,135.0,109.0,244.0
22433252,37104632,f,Apartment,Private room,Inner Richmond,1,1.0,1.5,37.7858,-122.45971999999999,5,100.0,50.0,150.0
22435235,102598592,f,Apartment,Entire home/apt,Castro/Upper Market,8,4.0,2.0,37.7656,-122.43386000000001,0,485.0,195.0,680.0
22435673,13832870,f,House,Entire home/apt,Mission,8,4.0,2.5,37.75934,-122.41925,0,481.0,500.0,981.0
22451978,91333416,f,House,Entire home/apt,Marina,2,0.0,1.0,37.798790000000004,-122.42974,0,110.0,100.0,210.0
22453044,4430421,f,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.785940000000004,-122.41443999999998,0,81.0,95.0,176.0
22468462,157088607,t,House,Private room,Outer Mission,1,1.0,1.0,37.71127,-122.45156999999999,33,50.0,28.0,78.0
22468877,1892430,f,Apartment,Entire home/apt,Noe Valley,4,1.0,1.0,37.74861,-122.42766999999999,0,105.0,,
22469468,10267172,t,Guest suite,Private room,Visitacion Valley,2,1.0,1.0,37.72189,-122.4037,119,179.0,65.0,244.0
22487945,159753287,t,House,Private room,Outer Sunset,2,1.0,1.0,37.74873,-122.48983999999999,109,74.0,35.0,109.0
22495406,3138116,t,Apartment,Private room,Castro/Upper Market,2,1.0,1.0,37.763940000000005,-122.43001000000001,17,85.0,40.0,125.0
22504534,48005494,t,Apartment,Entire home/apt,Nob Hill,4,2.0,1.0,37.79527,-122.41084,1,151.0,280.0,431.0
22505200,21510528,f,Apartment,Entire home/apt,Financial District,4,1.0,1.0,37.7845,-122.39833999999999,18,143.0,85.0,228.0
22507343,1272604,f,Serviced apartment,Entire home/apt,Castro/Upper Market,6,3.0,1.5,37.75936,-122.44163,0,233.0,250.0,483.0
22508234,1272604,f,Serviced apartment,Entire home/apt,Castro/Upper Market,5,3.0,1.5,37.761179999999996,-122.44197,0,300.0,250.0,550.0
22508553,1272604,f,Serviced apartment,Entire home/apt,Castro/Upper Market,10,6.0,4.0,37.75922,-122.44191000000001,0,460.0,250.0,710.0
22512581,152997097,t,Apartment,Private room,Western Addition,2,1.0,1.0,37.772490000000005,-122.42693999999999,63,90.0,25.0,115.0
22516793,5186786,f,Apartment,Private room,South of Market,2,1.0,1.0,37.777570000000004,-122.41617,66,69.0,39.0,108.0
22525784,9109983,t,House,Private room,Outer Mission,2,1.0,1.0,37.72339,-122.44015,37,80.0,20.0,100.0
22532009,158469625,t,House,Entire home/apt,Twin Peaks,6,2.0,1.0,37.75177,-122.44983,94,285.0,125.0,410.0
22534933,158369175,f,House,Private room,Russian Hill,2,1.0,0.0,37.80069,-122.42398999999999,1,85.0,,
22536998,34007109,f,Townhouse,Entire home/apt,Inner Sunset,6,2.0,2.0,37.760020000000004,-122.47668,98,230.0,95.0,325.0
22546291,99664272,f,House,Private room,Outer Mission,1,1.0,1.0,37.713440000000006,-122.44946999999999,1,99.0,60.0,159.0
22548614,165656350,t,Apartment,Private room,Castro/Upper Market,2,1.0,1.0,37.75731,-122.4333,153,100.0,40.0,140.0
22550323,7167082,f,Apartment,Private room,Outer Richmond,2,1.0,1.0,37.7753,-122.50426999999999,0,82.0,200.0,282.0
22551762,99664272,f,House,Private room,Outer Mission,2,1.0,1.0,37.71277,-122.45053,0,92.0,80.0,172.0
22551985,4430421,f,Apartment,Entire home/apt,Mission,2,0.0,1.0,37.76403,-122.41848,4,87.0,95.0,182.0
22553944,777447,f,House,Private room,Castro/Upper Market,2,1.0,1.0,37.76873,-122.43262,10,295.0,39.0,334.0
22554459,165727609,t,House,Private room,Inner Sunset,4,1.0,1.0,37.7637,-122.45443,74,195.0,75.0,270.0
22555972,128030152,f,House,Entire home/apt,Western Addition,16,8.0,4.5,37.77782,-122.43838000000001,0,1795.0,350.0,2145.0
22557170,83318363,f,Serviced apartment,Private room,Nob Hill,1,1.0,0.0,37.793820000000004,-122.42159,4,65.0,,
22563498,163339428,t,Apartment,Private room,Pacific Heights,2,1.0,1.0,37.79272,-122.42289,112,185.0,0.0,185.0
22565419,165836221,t,Apartment,Entire home/apt,South of Market,1,1.0,1.0,37.779740000000004,-122.39768000000001,5,135.0,250.0,385.0
22567198,1892430,f,Apartment,Entire home/apt,Marina,2,0.0,1.0,37.79955,-122.42823,3,3050.0,,
22568068,67965656,t,Condominium,Entire home/apt,Visitacion Valley,4,2.0,2.0,37.715309999999995,-122.39898000000001,2,105.0,100.0,205.0
22568473,224980,f,Apartment,Private room,Western Addition,1,1.0,1.0,37.777029999999996,-122.44151000000001,10,99.0,45.0,144.0
22569379,21462943,f,Loft,Private room,South of Market,2,1.0,1.0,37.77835,-122.4048,11,315.0,0.0,315.0
22572922,75592457,f,Condominium,Private room,Twin Peaks,2,1.0,1.0,37.74781,-122.44551000000001,0,180.0,20.0,200.0
22575652,143014397,t,Condominium,Private room,Haight Ashbury,2,1.0,1.0,37.77202,-122.45111999999999,162,115.0,25.0,140.0
22577863,131200418,f,Apartment,Private room,Inner Sunset,2,1.0,1.0,37.76507,-122.47301999999999,4,62.0,50.0,112.0
22582798,103340667,f,Apartment,Entire home/apt,Chinatown,3,1.0,1.0,37.79204,-122.40791000000002,0,130.0,200.0,330.0
22584376,24157036,f,Condominium,Entire home/apt,Pacific Heights,2,1.0,1.0,37.79541,-122.42956000000001,0,232.0,275.0,507.0
22584903,125180594,f,House,Private room,West of Twin Peaks,2,1.0,1.0,37.74266,-122.46853999999999,128,90.0,10.0,100.0
22586319,149498560,f,Guest suite,Entire home/apt,Visitacion Valley,3,1.0,1.0,37.71397,-122.40826000000001,191,67.0,30.0,97.0
22587418,2569361,f,Condominium,Entire home/apt,Inner Richmond,3,1.0,1.5,37.774190000000004,-122.47761000000001,2,325.0,95.0,420.0
22597536,4430421,f,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.784259999999996,-122.41498999999999,1,89.0,95.0,184.0
22601496,166266082,f,House,Private room,Outer Richmond,2,1.0,1.0,37.778929999999995,-122.50922,16,89.0,150.0,239.0
22608611,26932354,t,House,Private room,Noe Valley,2,1.0,1.0,37.748540000000006,-122.42655,65,129.0,0.0,129.0
22609372,1892430,f,Apartment,Entire home/apt,Haight Ashbury,4,1.0,1.0,37.76876,-122.443,2,105.0,,
22615137,166447017,f,Apartment,Entire home/apt,Western Addition,4,2.0,1.0,37.7723,-122.42541999999999,18,215.0,110.0,325.0
22619139,4103410,f,Guest suite,Entire home/apt,Outer Mission,2,1.0,1.0,37.725570000000005,-122.43806000000001,96,115.0,60.0,175.0
22626810,1257432,t,Condominium,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.77708,-122.42246000000002,2,115.0,100.0,215.0
22630205,1692184,f,Apartment,Entire home/apt,Nob Hill,6,2.0,1.0,37.79716,-122.41121000000001,0,350.0,250.0,600.0
22636987,1166291,t,House,Private room,Castro/Upper Market,2,1.0,1.0,37.75908,-122.43123999999999,44,78.0,40.0,118.0
22638626,8860167,t,Apartment,Entire home/apt,Western Addition,5,2.0,1.0,37.77514,-122.43585,24,260.0,150.0,410.0
22638675,617114,t,House,Private room,Visitacion Valley,4,2.0,2.0,37.718540000000004,-122.40297,57,200.0,120.0,320.0
22640273,118204538,f,Condominium,Entire home/apt,Noe Valley,8,3.0,2.5,37.75428,-122.43843000000001,1,260.0,,
22652071,1892430,f,Apartment,Entire home/apt,Haight Ashbury,5,2.0,1.0,37.77004,-122.443,0,115.0,,
22653093,4430421,f,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.78492,-122.41636000000001,4,87.0,95.0,182.0
22655239,38836,f,Apartment,Entire home/apt,Mission,4,3.0,1.5,37.75516,-122.42302,3,211.0,208.0,419.0
22656065,4430421,f,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.784620000000004,-122.41448000000001,3,82.0,95.0,177.0
22662336,131200418,f,Apartment,Private room,Inner Sunset,2,1.0,1.0,37.76482,-122.4728,2,58.0,50.0,108.0
22665446,2990879,t,House,Entire home/apt,Bernal Heights,7,4.0,3.5,37.74145,-122.41308000000001,16,448.0,225.0,673.0
22669291,103340667,f,Apartment,Entire home/apt,Mission,3,1.0,1.0,37.75737,-122.42206000000002,1,130.0,200.0,330.0
22669703,12243051,f,Apartment,Entire home/apt,South of Market,2,1.0,1.0,37.77765,-122.41363,2,152.0,95.0,247.0
22671524,103340667,f,Apartment,Entire home/apt,Chinatown,3,1.0,1.0,37.79095,-122.4082,2,140.0,200.0,340.0
22671938,167051043,f,Apartment,Private room,South of Market,6,3.0,2.0,37.78637,-122.39526000000001,46,249.0,120.0,369.0
22676805,110078968,t,Apartment,Entire home/apt,Haight Ashbury,2,0.0,1.0,37.77097,-122.44503,3,87.0,150.0,237.0
22690547,140678774,t,House,Private room,Parkside,2,1.0,1.0,37.74575,-122.48128,29,79.0,50.0,129.0
22690820,4430421,f,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.7863,-122.41497,1,88.0,95.0,183.0
22693162,1258368,f,House,Private room,Bayview,2,1.0,1.0,37.73075,-122.38908,9,57.0,75.0,132.0
22693303,1258368,f,House,Private room,Bayview,2,1.0,1.0,37.73113,-122.39079,8,54.0,100.0,154.0
22693396,1258368,f,House,Private room,Bayview,2,1.0,1.0,37.73113,-122.38811000000001,8,53.0,75.0,128.0
22702846,4430421,f,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.7846,-122.41505,1,87.0,95.0,182.0
22704895,99664272,f,House,Private room,Outer Mission,1,1.0,1.0,37.7137,-122.4505,2,99.0,80.0,179.0
22705767,9130610,t,Loft,Private room,Mission,2,1.0,1.5,37.75725,-122.4093,34,175.0,50.0,225.0
22706387,117615,f,Apartment,Entire home/apt,Bernal Heights,2,1.0,1.0,37.740759999999995,-122.42226000000001,37,235.0,100.0,335.0
22706971,1583279,f,House,Entire home/apt,Financial District,2,1.0,1.0,37.79376,-122.39461999999999,0,2010.0,0.0,2010.0
22715454,167574089,f,House,Entire home/apt,Outer Sunset,6,3.0,1.0,37.76113,-122.50245,40,699.0,200.0,899.0
22718099,167608343,t,House,Entire home/apt,Outer Sunset,2,1.0,1.0,37.75889,-122.49857,121,130.0,0.0,130.0
22737945,158369175,f,House,Private room,Russian Hill,2,1.0,1.0,37.802820000000004,-122.42322,3,109.0,100.0,209.0
22738026,158369175,f,House,Private room,Russian Hill,2,1.0,1.0,37.80203,-122.42398,2,80.0,100.0,180.0
22748621,9632192,f,Apartment,Entire home/apt,Western Addition,2,1.0,1.0,37.77255,-122.4239,1,110.0,100.0,210.0
22752011,158983,f,Condominium,Entire home/apt,Mission,6,3.0,1.5,37.757259999999995,-122.40866000000001,4,350.0,100.0,450.0
22754156,4982399,t,Apartment,Entire home/apt,Potrero Hill,4,2.0,1.5,37.75414,-122.40236999999999,21,300.0,100.0,400.0
22754295,4389720,t,Townhouse,Entire home/apt,Western Addition,4,4.0,1.0,37.77223,-122.43598999999999,10,325.0,95.0,420.0
22755070,103340667,f,Apartment,Entire home/apt,Chinatown,3,1.0,1.0,37.79205,-122.40823999999999,0,140.0,200.0,340.0
22760692,70822197,f,House,Private room,Parkside,2,1.0,1.0,37.74145,-122.50435,13,120.0,0.0,120.0
22764131,163243187,t,Apartment,Entire home/apt,Castro/Upper Market,6,3.0,2.0,37.761829999999996,-122.4413,33,499.0,150.0,649.0
22768632,40963718,t,Guest suite,Entire home/apt,Haight Ashbury,2,0.0,1.0,37.76608,-122.44779,5,100.0,,
22773184,4430421,f,Apartment,Entire home/apt,Downtown/Civic Center,2,0.0,1.0,37.784929999999996,-122.41498,0,88.0,95.0,183.0
22774093,140076294,t,Boutique hotel,Private room,Downtown/Civic Center,2,1.0,1.0,37.78755,-122.42133000000001,6,249.0,50.0,299.0
22776071,108299663,f,Condominium,Entire home/apt,South of Market,4,0.0,1.0,37.78555,-122.39245,5,184.0,150.0,334.0
22778447,1908798,t,Apartment,Private room,Mission,1,1.0,1.0,37.77098,-122.42415,1,80.0,125.0,205.0
22792806,1892430,f,Apartment,Entire home/apt,Pacific Heights,2,0.0,1.0,37.79173,-122.43548999999999,1,89.0,,
22793002,1892430,f,Apartment,Entire home/apt,Seacliff,3,1.0,1.0,37.77622,-122.50936000000002,0,108.0,,
